dan	O
pernah	O
stroke	B-DGN
ringan	I-DGN
apa	O
perlu	O
konsumsi	O
clopidogrel	O
bilsufate	O
setiap	O
harinya	O
?	O
Terima	O
kasih	O
sebelumnya	O
Dok	O

Bagaimana	O
proses	O
trombositopenia	B-RF
bisa	O
terjadi	O
stroke	B-DGN
trombotik	I-DGN
?	O
Slmt	O
sore	O
,	O
dokter	O
sya	O
mau	O
bertnya	O
bagaimana	O
bisa	O
org	O
dg	O
trombositopenia	B-RF
bs	O
terjadi	O
stroke	B-DGN
trombotik	I-DGN
?	O

Cara	O
menghindari	O
stroke	B-DGN
bagi	O
penderita	O
hipertensi	B-RF
dokter	O
,	O
saya	O
saat	O
ini	O
mengkonsumsi	O
obat	O
hipertensi	B-RF
dengan	O
3	O
kombinasi	O
,	O
lisinopril	O
5	O
mg	O
pagi	O
,	O
amlodipine	O
5	O
mg	O
disiang	O
hari	O
dan	O
,	O
bisoprolol	O
.	O
.	O
.	O

Penyebab	O
stroke	O
hemoragik	O
Selamat	O
malam	O
dok	O
,	O
maaf	O
menggangu	O
waktunya	O
.	O
Saya	O
mau	O
bertanya	O
apakah	O
stroke	B-DGN
non	I-DGN
hemoragik	I-DGN
dapat	O
disebabkan	O
oleh	O
kecelakaan	B-RF
lalu	O
lintas	O
(	O
contoh	O
nya	O
jatuh	B-RF
.	O
.	O
.	O

Apakah	O
boleh	O
alpukat	O
di	O
konsumsi	O
pendertita	O
stroke	B-DGN
Dok	O
ibu	O
saya	O
menderita	O
stroke	B-DGN
ringan	I-DGN
,	O
dan	O
penyebabnya	O
dari	O
darah	B-RF
tinggi	I-RF
kolestrol	B-RF
dan	O
asam	B-RF
urat	I-RF
.	O
Di	O
sarankan	O
oleh	O
dokter	O
untuk	O
makan	O
jus	O
.	O
.	O
.	O

Presentase	O
kesembuhan	O
pada	O
penderita	O
stroke	B-DGN
sebelah	O
kanan	O
Dok	O
,	O
saya	O
punya	O
ibuk	O
menderita	O
stroke	B-DGN
sebelah	O
kanan	O
sudah	B-TMP
3	I-TMP
Minggu	I-TMP
.	O
.	O
selama	O
menderita	O
penyakit	O
ini	O
penyembuhan	O
yang	O
sudah	O
dilakukan	O
yaitu	O
berupa	O
pijat	O
.	O
.	O
.	O

Apakah	O
stroke	O
bisa	O
sembuh	O
total	O
?	O
saya	O
mengalami	O
stroke	B-DGN
sudah	B-TMP
hampir	I-TMP
3	I-TMP
bulan	I-TMP
,	O
saya	O
minum	O
obat	O
herbal	O
dari	O
dokter	O
,	O
pertanyaan	O
sya	O
apakah	O
penyakit	O
stroke	B-DGN
bisa	O
sembuh	O
total	O
dok	O
.	O
.	O
.	O

Gejala	O
yang	O
ditimbulkan	O
ketika	O
terjadi	O
serangan	O
stroke	B-DGN
selamat	O
pagi	O
dok	O
bapak	O
saya	O
hari	B-TMP
selasa	I-TMP
kemarin	I-TMP
baru	O
pulang	O
dari	O
rumah	O
sakit	O
,	O
sudah	B-TMP
seminggu	I-TMP
berada	O
di	O
rumah	O
sakit	O
.	O
saat	O
dirumah	O
sakit	O
.	O
.	O
.	O

Perdarahan	B-DGN
otak	I-DGN
terjadi	O
akibat	O
pecahnya	B-DGN
pembuluh	I-DGN
darah	I-DGN
di	I-DGN
otak	I-DGN
Tp	O
dok	O
ini	O
tdk	O
ada	O
perndarahan	O
pada	O
saluran	O
pencernaan	O
.	O
Dia	O
ga	O
muntah	O
darah	O
or	O
bab	O
darah	O
.	O
Pokok	O
terakhir	O
mkn	O
sahur	O
jam	B-TMP
3an	I-TMP
.	O
.	O
.	O

Pengobatan	O
stroke	B-DGN
ringan	I-DGN
apakah	O
aman	O
mengkonsumsi	O
obat	O
aspilet	O
dan	O
starfolat	O
.	O
krn	O
sy	O
baru	O
sembuh	O
dari	O
strouk	B-DGN
ringan	I-DGN
sudah	B-TMP
3bln	I-TMP
yg	I-TMP
lalu	I-TMP
.	O
.	O
.	O
.	O
mohon	O
jawabannya	O
.	O
.	O
.	O
?	O
?	O
?	O
trimakasih	O

Cara	O
agar	O
bisa	O
kencing	O
kembali	O
setelah	O
lepas	O
kateter	O
Pagi	O
dok	O
sya	O
ingin	O
tanya	O
,	O
ayah	O
saya	O
terkena	O
stroke	B-DGN
,	O
baru	O
pulang	O
dari	O
rs	O
1	B-TMP
minggu	I-TMP
lalu	I-TMP
dan	O
masih	O
pakai	O
kateter	O
.	O
kemarun	B-TMP
saya	O
.	O
.	O
.	O

Penyebab	O
terserang	O
stroke	B-DGN
setelah	O
terjatuh	O
Permisi	O
dokter	O
saya	O
ingin	O
bertanya	O
,	O
Nenek	O
saya	O
beberapa	B-TMP
waktu	I-TMP
lalu	I-TMP
terjatuh	O
dan	O
langsung	O
menderita	O
stroke	B-DGN
.	O
Sebenernya	O
ini	O
stroke	B-DGN
kali	I-DGN
kedua	I-DGN
nenek	O
saya	O
,	O
stroke	B-DGN
.	O
.	O
.	O

Penyembuhan	O
penyakit	O
stroke	O
dok	O
,	O
kapan	O
stroke	B-DGN
saya	O
bisa	O
disembuhkan	O
?	O
penyakit	O
stroke	B-DGN
saya	O
sudah	B-TMP
8	I-TMP
bulan	I-TMP
.	O
mohon	O
jawabannya	O
.	O
terima	O
kasih	O

pengobatan	O
untuk	O
penyakit	O
stroke	B-DGN
ringan	I-DGN
siang	O
dok	O
,	O
Â 	O
saya	O
ingin	O
bercerita	O
dan	O
bertanya	O
,	O
Ibu	O
saya	O
sempat	O
mengalami	O
pecah	B-DGN
pembuluh	I-DGN
darah	I-DGN
di	I-DGN
otak	I-DGN
Â 	O
,	O
koma	O
selama	B-TMP
3	I-TMP
hari	I-TMP
.	O
.	O
.	O

Aturan	O
minum	O
citicolin	O
dalam	O
sehari	O
pada	O
penderita	O
stroke	B-DGN
Selamat	O
.	O
Siang	O
dok	O
,	O
sy	O
penderita	O
stroke	B-DGN
iskemik	I-DGN
sdh	B-TMP
1	I-TMP
thn	I-TMP
,	O
sebaiknnya	O
berapa	O
kali	O
.	O
Sehari	O
sy	O
minum	O
citicolin	O
,	O
krn	O
citicolin	O
sy	O
beli	O
sendiri	O
.	O
.	O
.	O

Penyebab	O
terjadinya	O
pendarahan	B-DGN
otak	I-DGN
secara	O
tiba	B-TMP
-	I-TMP
tiba	I-TMP
Hallo	O
dok	O
,	O
kakek	O
saya	O
dalam	O
keadaan	O
sehatsehat	O
saja	O
awalnya	O
dari	O
pagi	O
sampai	O
siang	O
biasaÂ²	O
tapi	O
setelah	O
pulang	O
dari	O
kebun	O
siang	B-TMP
tadi	I-TMP
slesai	O
.	O
.	O
.	O

Gerakan	O
untuk	O
membantu	O
terapi	O
pada	O
penderita	O
stroke	B-DGN
sebelah	O
kiri	O
Ibu	O
saya	O
sekitar	O
3	B-TMP
bulan	I-TMP
yg	I-TMP
lalu	I-TMP
didiagnosa	O
mengalami	O
stroke	B-DGN
di	O
tubuh	O
sebelah	O
kiri	O
,	O
sampai	O
saat	O
ini	O
ibu	O
saya	O
belum	O
normal	O
dok	O
,	O
.	O
.	O
.	O

Bolehkah	O
pasien	O
paska	O
stroke	B-DGN
melakukan	O
perjalanan	O
jauh	O
Halo	O
dok	O
.	O
.	O
sya	O
mau	O
tanya	O
,	O
ibu	O
sya	O
terkena	O
stroke	B-DGN
karna	O
pecah	B-DGN
pembuluh	I-DGN
darah	I-DGN
otak	I-DGN
sblah	O
kiri	O
15	B-TMP
bulan	I-TMP
yg	I-TMP
lalu	I-TMP
.	O
Skrg	O
ibu	O
.	O
.	O
.	O

Pengobatan	O
stroke	O
ringan	O
pagi	O
dok	O
.	O
3bln	B-TMP
yg	I-TMP
lalu	I-TMP
sy	O
terkena	O
stroke	B-DGN
ringan	I-DGN
dan	O
smp	B-TMP
skrg	I-TMP
sy	O
masih	O
mengkonsumsi	O
obat	O
aspilet	O
dan	O
starfolat	O
.	O
apakah	O
tidak	O
apa	O
.	O
.	O
.	O

Apakah	O
hal	O
yang	O
dapat	O
menyebabkan	O
pecahnya	B-DGN
pembuluh	I-DGN
darah	I-DGN
otak	I-DGN
?	O
selamat	O
pagi	O
dok	O
,	O
ibu	O
saya	O
sudah	B-TMP
5	I-TMP
hari	I-TMP
ini	I-TMP
mengalami	O
stroke	B-DGN
saat	O
di	O
ct	O
scan	O
ternyata	O
penyebabnya	O
karena	O
pecahnya	O
pembuluh	O
darah	O
di	O
.	O
.	O
.	O

Bolehkak	O
melakukan	O
perjalanan	O
saat	O
sedang	O
masa	O
pemulihan	O
penyakit	O
stroke	B-DGN
Dok	O
ibu	O
saya	O
baru	O
saja	O
terkena	O
stroke	B-DGN
2	B-TMP
blan	I-TMP
yg	I-TMP
lalu	I-TMP
,	O
menurut	O
CT	O
akibat	O
stroke	B-DGN
nya	O
karna	O
pecah	B-DGN
pembluh	I-DGN
darah	I-DGN
sehingga	O
bagian	O
.	O
.	O
.	O

Perawatan	O
pada	O
penderita	O
penyakit	O
stroke	B-DGN
yang	O
sudah	B-TMP
20	I-TMP
tahun	I-TMP
Halo	O
dok	O
,	O
saya	O
ingin	O
meminta	O
pendapat	O
.	O
Ayah	O
saya	O
sudah	O
sakit	O
stroke	B-DGN
dikarenakan	O
pembuluh	B-DGN
darahnya	I-DGN
pecah	I-DGN
selama	B-TMP
20	I-TMP
tahun	I-TMP
,	O
sehingga	O
tangan	O
kanan	O
dan	O
.	O
.	O
.	O

Terapai	O
pasca	O
stroke	B-DGN
dan	O
pencegahan	O
stroke	B-DGN
berulang	O
Halo	O
dok	O
.	O
Bapak	O
saya	O
sudah	B-TMP
seminggu	I-TMP
di	O
rs	O
pon	O
(	O
cawang	O
)	O
.	O
Pembulu	B-DGN
darah	I-DGN
di	I-DGN
otak	I-DGN
nya	I-DGN
pecah	I-DGN
dok	O
.	O
Untuk	O
kesadaran	O
nya	O
masih	O
.	O
.	O
.	O

makanan	O
yang	O
baik	O
untuk	O
penderita	O
stroke	O
Saya	O
mau	O
bertanya	O
dok	O
.	O
ayah	O
saya	O
sudah	O
terkena	O
stroke	B-DGN
selama	B-TMP
8	I-TMP
bulan	I-TMP
,	O
sudah	O
di	O
tangani	O
secara	O
medis	O
maupun	O
tradisional	O
,	O
.	O
.	O
.	O

Hubungan	O
penyakit	O
stroke	B-DGN
dengan	O
saraf	O
pada	O
lidah	O
Dokter	O
,	O
sy	O
mau	O
tanya	O
tentang	O
penyakit	O
stroke	B-DGN
yg	O
diderita	O
kakak	O
saya	O
.	O
Kakak	O
saya	O
laki2	O
kena	O
serangan	B-DGN
stroke	I-DGN
kira2	B-TMP
3	I-TMP
bulan	I-TMP
yg	I-TMP
lalu	I-TMP
,	O
waktu	O
kena	O
.	O
.	O
.	O

pengobatan	O
untuk	O
penderita	O
stoke	B-DGN
Assalamualaikum	O
dok	O
.	O
Saya	O
mau	O
bertanya	O
pemeriksaan	O
muskulo	O
dan	O
nervous	O
pada	O
pasien	O
stroke	B-DGN
hasilnya	O
apa	O
?	O
Dengan	O
2	O
pasien	O
riwayat	O
stroke	B-DGN
4	B-TMP
th	I-TMP
lalu	I-TMP
dan	O
.	O
.	O
.	O

Apakah	O
ada	O
aturan	O
duduk	O
untuk	O
penderita	O
stroke	B-DGN
?	O
Halo	O
dok	O
,	O
Ayah	O
saya	O
terkena	O
stroke	B-DGN
sebelah	O
kanan	O
2	B-TMP
minggu	I-TMP
lalu	I-TMP
dan	O
rawat	O
inap	O
di	O
rumah	O
sakit	O
,	O
sekarang	O
sudah	O
pulang	O
kira	O
-	O
kira	O
1	B-TMP
mingguan	I-TMP
.	O
.	O
.	O

tanya	O
tentang	O
stroke	O
dok	O
apakah	O
penyakit	O
stroke	B-DGN
bisa	O
sembuh	O
total	O
?	O
ayah	O
saya	O
terkena	O
stroke	B-DGN
sudah	B-TMP
sekitar	I-TMP
3	I-TMP
tahun	I-TMP
yang	I-TMP
lalu	I-TMP
dan	O
hampir	O
setiap	O
bulan	O
rawat	O
.	O
.	O
.	O

Stroke	B-DGN
bagian	O
tubuh	O
sebelah	O
kiri	O
Saya	O
mau	O
tanya	O
.	O
.	O
.	O
saya	O
punya	O
saudara	O
penderita	O
stroke	B-DGN
bagian	O
kiri	O
lebih	B-TMP
kurang	I-TMP
sdh	I-TMP
2thn	I-TMP
.	O
.	O
.	O
.	O
sekarang	O
kondisinya	O
sdh	O
lumayan	O
bagus	O
walaupun	O
tak	O
seperti	O
semula	O
.	O
.	O
.	O
yg	O
mw	O
.	O
.	O
.	O

Kadar	O
kretinin	O
dan	O
nilai	O
GFR	O
untuk	O
tindakan	O
cuci	O
darah	O
Dok	O
,	O
,	O
saya	O
mau	O
bertanya	O
.	O
.	O
bapa	O
saya	O
Prnh	O
skt	O
stroke	B-DGN
ringan	I-DGN
n	O
pernah	O
d	O
rawat	O
.	O
.	O
selama	O
satu	B-TMP
tahun	I-TMP
bapa	O
saya	O
mengkonsumsi	O
obat	O
darah	O
.	O
.	O
.	O

Kemungkinan	O
penderita	O
stroke	B-DGN
bisa	O
sembuh	O
total	O
Dok	O
,	O
saya	O
mau	O
tanya	O
.	O
Ibu	O
saya	O
sudah	B-TMP
7	I-TMP
tahun	I-TMP
lebih	I-TMP
terkena	O
stroke	B-DGN
.	O
Sempat	O
sembuh	O
,	O
namun	O
tidak	O
lama	O
kemudian	O
terkena	O
serangan	O
stroke	B-DGN
kedua	I-DGN
.	O
.	O
.	O
.	O

Apakah	O
dari	O
stroke	B-DGN
tersebut	O
bisa	O
beralih	O
menjadi	O
hiv	O
?	O
Assalamu	O
'	O
alaikum	O
dok	O
.	O
Saya	O
ingin	O
bertanya	O
,	O
3bln	B-TMP
lalu	I-TMP
ayah	O
saya	O
dinyatakan	O
mengidap	O
penyakit	O
stroke	B-DGN
,	O
setelah	O
keluar	O
dari	O
rumah	O
sakit	O
ayah	O
saya	O
sudah	O
kontrol	O
.	O
.	O
.	O

Pengobatan	O
penyakit	O
stroke	B-DGN
Sya	O
sdh	B-TMP
jln	I-TMP
3	I-TMP
bulan	I-TMP
stroke	B-DGN
,	O
dokter	O
resepkan	O
saya	O
clopidogrel	O
1	O
x	O
1	O
hari	O
pagi	O
,	O
sama	O
suplemen	O
makanan	O
untuk	O
yg	O
malam	O
hari	O
.	O
.	O
.	O

Perawatan	O
pasien	O
stroke	B-DGN
ringan	I-DGN
Thn	B-TMP
2015	I-TMP
suami	O
mengalami	O
stroke	B-DGN
ringan	I-DGN
krn	O
hasil	O
scan	O
ada	O
penyumbatan	B-DGN
di	I-DGN
otak	I-DGN
.	O
Ybs	O
di	O
opname	O
dan	O
selanjutnya	O
rutin	O
minum	O
obat	O
CPG	O
.	O
.	O
.	O

Pengaruh	O
pemijatan	O
terhadap	O
resiko	O
serangan	B-DGN
stroke	I-DGN
yang	O
ingin	O
saya	O
tanyaka	O
,	O
beberapa	B-TMP
waktu	I-TMP
lalu	I-TMP
,	O
ibu	O
dari	O
rekan	O
saya	O
,	O
terkena	O
serangan	B-DGN
stroke	I-DGN
setelah	O
pijat	O
,	O
kemudian	O
tertidur	O
.	O
dan	O
pada	O
saat	O
bangun	O
.	O
.	O
.	O

Apakah	O
obat	O
fluoxetine	O
dan	O
pengencer	O
darah	O
aspirin	O
aman	O
dikonsumsi	O
bersama	O
?	O
Selamat	O
pagi	O
dok	O
,	O
papa	O
saya	O
adalah	O
penderita	O
stroke	B-DGN
berulang	I-DGN
.	O
29	B-TMP
november	I-TMP
2020	I-TMP
papa	O
saya	O
mengalami	O
stroke	B-DGN
ke	I-DGN
2	I-DGN
.	O
Saat	O
ini	O
kami	O
msh	O
.	O
.	O
.	O

Pengobatan	O
stroke	O
hemoragik	O
Sekitar+	B-TMP
-	I-TMP
2thn	I-TMP
yg	I-TMP
lalu	I-TMP
pd	O
saat	B-TMP
hari	I-TMP
ke	I-TMP
20	I-TMP
puasa	I-TMP
,	O
ibu	O
saya	O
terkena	O
serangan	B-DGN
stroke	I-DGN
hemoragik	I-DGN
dan	O
harus	O
dioperasi	O
dibagian	O
kepalanya	O
dengan	O
gejala	O
.	O
.	O
.	O

Masa	O
pemulihan	O
stroke	B-DGN
Halooooo	O
dok	O
saya	O
sudah	B-TMP
2	I-TMP
,	I-TMP
8	I-TMP
THN	I-TMP
stroke	B-DGN
berat	I-DGN
syaraf	B-DGN
otak	I-DGN
pembuluh	I-DGN
darahnya	I-DGN
pecah	I-DGN
udah	O
di	O
operasi	O
dibelah	O
yg	O
mau	O
saya	O
tanyakan	O
apakah	O
.	O
.	O
.	O

Penanganan	O
serangan	O
stroke	B-DGN
mendadak	B-TMP
dok	O
sya	O
mau	O
bertanya	O
,	O
apakah	O
benar	O
jika	O
seseorang	O
mengalami	O
serangan	O
stroke	B-DGN
mendadak	B-TMP
jarinya	O
harus	O
ditusuk	O
pake	O
jarum	O
ya	O
?	O
dan	O
langkah	O
awal	O
jika	O
.	O
.	O
.	O

Bolehkah	O
pasien	O
pasca	O
stroke	B-DGN
berpergian	O
?	O
Halo	O
dok	O
.	O
.	O
sya	O
mau	O
tanya	O
,	O
ibu	O
sya	O
terkena	O
stroke	B-DGN
karna	O
pecah	B-DGN
pembuluh	I-DGN
darah	I-DGN
otak	I-DGN
sblah	O
kiri	O
15	B-TMP
bulan	I-TMP
yg	I-TMP
lalu	I-TMP
.	O
Skrg	O
ibu	O
.	O
.	O
.	O

Sistem	O
pencernaan	O
pasien	O
stroke	B-DGN
.	O
Assalamualaikum	O
dokter	O
.	O
.	O
Saya	O
ingin	O
bertanya	O
ttg	O
keadaan	O
ayah	O
saya	O
setelah	B-TMP
1	I-TMP
bulan	I-TMP
dirawat	O
di	O
icu	O
akibat	O
pecah	B-DGN
pembuluh	I-DGN
darah	I-DGN
di	I-DGN
otak	I-DGN
saat	O
.	O
.	O
.	O

Tanda	O
terserang	O
penyakit	O
stroke	B-DGN
Dok	O
saya	O
mau	O
tanya	O
?	O
saya	O
punya	O
kelainan	O
sejak	O
kecil	O
tapi	O
saya	O
nggak	O
tau	O
ini	O
apa	O
.	O
tiba	B-TMP
tiba	I-TMP
setiap	O
saya	O
bangun	O
tidur	O
,	O
berdiri	O
.	O
.	O
.	O

cara	O
menyembuhkan	O
stroke	O
dengan	O
cepat	O
selamat	O
pagi	O
dokter	O
.	O
.	O
.	O
saya	O
penderita	O
stroke	B-DGN
yang	O
tersarang	O
3	B-TMP
bulan	I-TMP
yang	I-TMP
lalu	I-TMP
.	O
.	O
pertanyaan	O
saya	O
adalah	O
apakah	O
stroke	B-DGN
bisa	O
di	O
sembuhkan	O
dengan	O
cara	O
cepat	O
?	O
dan	O
.	O
.	O
.	O

Ultrasonic	O
therapy	O
untuk	O
penanganan	O
stroke	B-DGN
dok	O
,	O
saya	O
mau	O
Tanya	O
apakah	O
saya	O
masih	O
bisa	O
sembuh	O
Dari	O
stroke	B-DGN
berat	I-DGN
itu	O
Sudah	B-TMP
3	I-TMP
minggu	I-TMP
saya	O
dirumah	O
sakit	O
.	O
tolong	O
.	O
.	O
.	O

Penanganan	O
gejala	O
stroke	B-DGN
yang	O
kembali	O
memburuk	O
Selamat	O
malam	O
dok	O
.	O
Saya	O
mau	O
bertanya	O
,	O
bapa	O
saya	O
sebulan	B-TMP
yg	I-TMP
lalu	I-TMP
masuk	O
RS	O
karena	O
stroke	B-DGN
,	O
di	O
rawat	O
seminggu	B-TMP
di	O
RS	O
tersebut	O
,	O
udah	O
.	O
.	O
.	O

Pendarahan	B-DGN
otak	I-DGN
pagi	O
dokter	O
.	O
,	O
.	O
saya	O
mau	O
bertanya	O
beberapa	B-TMP
hari	I-TMP
yang	I-TMP
lalu	I-TMP
nenek	O
saya	O
masuk	O
rumah	O
sakit	O
dengan	O
keluhan	O
pagiÂ	O

Konsumsi	O
suplemen	O
saat	O
sedang	O
konsumsi	O
obat	O
stroke	B-DGN
Selamat	O
malam	O
dok	O
,	O
3	B-TMP
hari	I-TMP
yang	I-TMP
lalu	I-TMP
ayah	O
saya	O
masuk	O
rumah	O
sakit	O
karena	O
ia	O
terkena	O
stroke	B-DGN
di	O
bagian	O
tubuh	O
sebelah	O
kiri	O
.	O
Yang	O
.	O
.	O
.	O

Stroke	B-DGN
akibat	O
pembuluh	B-DGN
darah	I-DGN
pecah	I-DGN
Selamat	O
malam	O
dok	O
,	O
dok	O
saya	O
mau	O
bertanya	O
ibu	O
saya	O
kenak	O
stroke	B-DGN
hemoragik	I-DGN
selama	B-TMP
3	I-TMP
tahun	I-TMP
dan	O
dulunya	O
tidak	O
di	O
operasi	O
dan	O
skrng	O
.	O
.	O
.	O

Kontraksi	O
pasca	O
stroke	B-DGN
Alodok	O
!	O
Mama	O
saya	O
saat	O
ini	O
sedang	O
perawatan	O
dan	O
terapi	O
pasca	O
stroke	B-DGN
.	O
Serangan	O
stroke	B-DGN
pertama	I-DGN
pada	B-TMP
akhir	I-TMP
maret	I-TMP
dan	O
yang	O
kedua	O
pada	O
bulan	O
.	O
.	O
.	O

Mengatasi	O
stroke	B-DGN
pada	O
orang	O
tua	O
Hi	O
dok	O
saya	O
mau	O
tanya	O
,	O
ayah	O
saya	O
tiba	B-TMP
-	I-TMP
tiba	I-TMP
terkena	O
stroke	B-DGN
setelah	O
pulang	O
dari	O
mushola	O
,	O
sebelumnya	O
beliau	O
sehat	O
walafiat	O
.	O
Dan	O
ternyata	O
tekanan	O
darah	O
.	O
.	O
.	O

Pengobatan	O
penyakit	O
stroke	B-DGN
selamat	O
sore	O
dokter	O
,	O
saya	O
mau	O
tanya	O
kakek	O
saya	O
sakit	O
stroke	B-DGN
sudah	B-TMP
2	I-TMP
tahun	I-TMP
sampai	O
sekarang	O
belum	O
sembuh	O
juga	O
.	O
pada	O
bagian	O
kanan	O
tidak	O
.	O
.	O
.	O

Berapa	O
lama	O
penyembuhan	O
pasca	O
stroke	B-DGN
?	O
Awal	B-TMP
tahun	I-TMP
kemaren	I-TMP
bapak	O
saya	O
terkena	O
stroke	B-DGN
sebelah	O
kiri	O
,	O
setelah	B-TMP
beberapa	I-TMP
bulan	I-TMP
bapak	O
saya	O
sudah	O
muka	O
bisa	O
berjalan	O
normal	O
dan	O
sekarang	O
sudah	O
.	O
.	O
.	O

Masa	O
pemulihan	O
stroke	B-DGN
akibat	O
pembuluh	B-DGN
darah	I-DGN
pecah	I-DGN
selamat	O
pagi	O
dok	O
,	O
ayah	O
saya	O
agustus	B-TMP
2018	I-TMP
kmren	I-TMP
terkena	O
stroke	B-DGN
di	O
otak	O
kanan	O
,	O
pembuluh	B-DGN
darahny	I-DGN
pecah	I-DGN
,	O
dan	O
darah	O
masuk	O
ke	O
otak	O
,	O
sudah	O
.	O
.	O
.	O

Terapi	O
bagi	O
pasien	O
SNH	B-DGN
(	I-DGN
stroke	I-DGN
non	I-DGN
hemoragik	I-DGN
)	I-DGN
Dok	O
ibu	O
saya	O
sudah	O
terkena	O
strok	B-DGN
krna	O
pecah	B-DGN
pembuluh	I-DGN
darah	I-DGN
di	I-DGN
otak	I-DGN
sudah	B-TMP
10	I-TMP
hari	I-TMP
skrg	O
sdh	O
rajal	O
.	O
Kira2	O
terapi	O
kompkementer	O
bisa	O
.	O
.	O
.	O

Pasien	O
pasca	O
stroke	B-DGN
berpergian	O
Halo	O
dok	O
.	O
.	O
sya	O
mau	O
tanya	O
,	O
ibu	O
sya	O
terkena	O
stroke	B-DGN
karna	O
pecah	B-DGN
pembuluh	I-DGN
darah	I-DGN
otak	I-DGN
sblah	O
kiri	O
15	B-TMP
bulan	I-TMP
yg	I-TMP
lalu	I-TMP
.	O
Skrg	O
ibu	O
.	O
.	O
.	O

Bolehkah	O
mengajak	O
komunikasi	O
pasien	O
stroke	B-DGN
pecah	B-DGN
pembuluh	I-DGN
darah	I-DGN
?	O
Sore	O
dok	O
mau	O
tanya	O
cara	O
orang	O
tua	O
baru	B-TMP
aja	I-TMP
terkena	O
strok	B-DGN
dan	O
pembuluh	B-DGN
darah	I-DGN
pecah	I-DGN
di	I-DGN
otak	I-DGN
.	O
.	O
bolehkan	O
dia	O
selalu	O
di	O
ajak	O
.	O
.	O
.	O

Bagaimana	O
cara	O
merawat	O
dan	O
mengobati	O
luka	O
berlubang	O
?	O
Selamat	O
malam	O
,	O
Dok	O
bapak	O
saya	O
stroke	B-DGN
kurang	O
lebih	O
10	B-TMP
tahunan	I-TMP
,	O
5	B-TMP
bulan	I-TMP
yang	I-TMP
lalu	I-TMP
tepatnya	O
2	B-TMP
hari	I-TMP
setelah	O
pindah	O
rumah	O
,	O
tubuh	O
bagian	O
kanan	O
.	O
.	O
.	O

Pemeriksaan	O
penyakit	O
stroke	B-DGN
dengan	I-DGN
pendarahan	I-DGN
Assalamualaikum	O
Siang	O
dokter	O
,	O
hari	O
ini	O
hari	B-TMP
7	I-TMP
kakak	O
saya	O
dirawat	O
di	O
Ruang	O
Unit	O
Stroke	O
,	O
kondisinya	O
sekarang	O
alhamdulillah	O
tekanan	O
darah	O
sudah	O
stabil	O
,	O
dari	O
yg	O
biasanya	O
sampai	O
.	O
.	O
.	O

Respon	O
pada	O
pasien	O
yang	O
telah	O
menjalani	O
operasi	O
karena	O
pecah	O
pembuluh	O
darah	O
Abang	O
kandung	O
saya	O
mengalami	O
pecah	B-DGN
pembuluh	I-DGN
darah	I-DGN
paling	I-DGN
besar	I-DGN
pada	I-DGN
otak	I-DGN
tanggal	B-TMP
23	I-TMP
april	I-TMP
,	O
kejadian	O
tepat	B-TMP
jam	I-TMP
1	I-TMP
dinihari	I-TMP
.	O
pada	O
saat	O
kejadian	O
korban	O
mengalami	O
.	O
.	O
.	O

Solusi	O
untuk	O
stroke	B-DGN
ringan	I-DGN
trimakasih	O
dok	O
atas	O
balasannya	O
,	O
tapi	O
maaf	O
saya	O
mau	O
tanya	O
lagi	O
,	O
sekarang	O
saya	O
menderita	O
penyakit	O
agak	O
aneh	O
dok	O
parahnya	O
udah	B-TMP
1	I-TMP
tahun	I-TMP
lebih	I-TMP
,	O
.	O
.	O
.	O

gejala	O
penyakit	O
stroke	B-DGN
Halo	O
dok	O
,	O
,	O
met	O
pagi	O
,	O
pagi	B-TMP
ini	I-TMP
bapak	O
Saya	O
mengalami	O
gejala	O
medis	O
yg	O
sebelumnya	O
tidak	O
pernah	O
dialaminya	O
dok	O
,	O
,	O
ketika	O
bapak	O
Saya	O
hendak	O
buang	O
air	O
kecil	O
tiba2	B-TMP
.	O
.	O
.	O

Mengatasi	O
stroke	B-DGN
dengan	O
konsumsi	O
obat	O
herbal	O
Penderta	O
stroke	B-DGN
1	B-TMP
bulan	I-TMP
masih	O
konsumsÃ¬	O
obat	O
dokter	O
,	O
bolekah	O
konsumsi	O
teh	O
hitam	O
blestea	O

Penanganan	O
saat	O
mengalami	O
perdarahan	B-DGN
pada	I-DGN
otak	I-DGN
Mertua	O
saya	O
sekarang	B-TMP
sedang	O
dirawat	O
di	O
rumah	O
sakit	O
karena	O
mengalami	O
gejala	O
stroke	B-DGN
,	O
dari	O
hasil	O
pemeriksaan	O
CT	O
-	O
scan	O
terdapat	O
gumpalan	O
darah	O
sebesar	O
12	O
,	O
5	O
ml	O
.	O
.	O
.	O
.	O

Risiko	O
komplikasi	O
yang	O
dapat	O
terjadi	O
apabila	O
penderita	O
stroke	B-DGN
tidak	O
menjalani	O
gaya	O
hidup	O
yang	O
sehat	O
Halo	O
Dok	O
,	O
saya	O
adalah	O
seorang	O
anak	O
dari	O
Ayah	O
yang	O
mengidap	O
penyakit	O
stroke	B-DGN
.	O
Jadi	O
7	B-TMP
-	I-TMP
8	I-TMP
yang	I-TMP
lalu	I-TMP
Ayah	O
saya	O
terkena	O
serangan	O
stroke	B-DGN
yang	O
.	O
.	O
.	O

